number,created_at,closed_at,merged_at,user,state,comments
4550,2019-11-19 07:16:56+00:00,2019-11-19 18:29:45+00:00,,DirtyWhite,closed,2
4547,2019-11-15 10:45:10+00:00,2023-01-04 03:43:47+00:00,,ashwinspg,closed,3
4544,2019-11-14 21:38:12+00:00,2023-01-04 03:43:15+00:00,,birarda,closed,4
4531,2019-11-01 22:58:01+00:00,2019-11-12 01:13:42+00:00,2019-11-12 01:13:42+00:00,camjc,closed,2
4525,2019-10-23 15:07:22+00:00,2019-10-23 15:07:49+00:00,,japananh,closed,1
4524,2019-10-23 10:13:34+00:00,2019-11-12 01:18:18+00:00,,iam-frankqiu,closed,2
4521,2019-10-19 09:26:30+00:00,2019-11-15 10:13:44+00:00,,ashwinspg,closed,8
4520,2019-10-18 09:50:03+00:00,2019-11-06 19:56:25+00:00,,drian-gray,closed,3
4519,2019-10-17 02:27:55+00:00,2023-01-04 03:43:36+00:00,,DoloMike,closed,4
4518,2019-10-16 22:39:40+00:00,2020-06-04 06:36:12+00:00,2020-06-04 06:36:12+00:00,alexbrasetvik,closed,3
4517,2019-10-16 19:35:47+00:00,2019-10-28 14:46:19+00:00,,alexbrasetvik,closed,7
4515,2019-10-12 08:38:19+00:00,2019-10-16 21:43:12+00:00,2019-10-16 21:43:12+00:00,cukejianya,closed,1
4514,2019-10-11 14:35:29+00:00,2019-10-13 17:54:27+00:00,2019-10-13 17:54:27+00:00,arty-name,closed,3
4513,2019-10-10 07:12:55+00:00,2019-10-10 20:04:38+00:00,2019-10-10 20:04:38+00:00,falsyvalues,closed,1
4507,2019-10-08 00:28:38+00:00,2023-01-04 03:43:08+00:00,,octogonz,closed,4
4506,2019-10-07 21:33:18+00:00,2023-09-16 18:46:33+00:00,,octogonz,closed,13
4502,2019-10-06 09:13:04+00:00,2019-10-07 12:20:36+00:00,,gherciu,closed,2
4497,2019-10-03 21:23:29+00:00,2019-10-04 17:23:56+00:00,2019-10-04 17:23:56+00:00,megawac,closed,2
4496,2019-10-03 20:02:43+00:00,2019-10-03 20:56:10+00:00,2019-10-03 20:56:10+00:00,megawac,closed,3
4495,2019-10-01 17:36:32+00:00,2019-10-03 21:01:58+00:00,,sharmaadityaHQ,closed,4
4490,2019-09-30 20:21:33+00:00,2019-10-03 20:56:41+00:00,2019-10-03 20:56:41+00:00,prog1dev,closed,3
4488,2019-09-30 03:09:35+00:00,2019-09-30 03:14:04+00:00,,Richienb,closed,1
4482,2019-09-25 22:02:32+00:00,2019-09-26 07:58:45+00:00,2019-09-26 07:58:45+00:00,ghost,closed,7
4480,2019-09-25 07:40:54+00:00,2019-09-26 07:37:57+00:00,,karzanOnline,closed,3
4479,2019-09-25 06:20:54+00:00,2019-10-03 21:02:49+00:00,,lxjerry,closed,2
4469,2019-09-16 11:09:57+00:00,2019-10-03 21:03:43+00:00,,16546513,closed,5
4467,2019-09-14 13:14:41+00:00,2019-09-17 04:31:37+00:00,2019-09-17 04:31:36+00:00,theGABS,closed,4
4465,2019-09-13 14:37:46+00:00,2019-09-14 16:45:59+00:00,,zaguiini,closed,3
4464,2019-09-12 14:07:21+00:00,2023-01-04 03:42:58+00:00,,sharmaadityaHQ,closed,10
4453,2019-08-30 13:45:51+00:00,2019-08-30 20:38:49+00:00,2019-08-30 20:38:49+00:00,Mohit21GoJs,closed,5
4452,2019-08-30 11:55:18+00:00,2019-08-30 13:37:57+00:00,,Mohit21GoJs,closed,2
4451,2019-08-30 09:15:52+00:00,2019-08-30 11:33:09+00:00,,Mohit21GoJs,closed,1
4450,2019-08-28 22:21:01+00:00,2019-08-28 23:07:14+00:00,2019-08-28 23:07:14+00:00,blikblum,closed,1
4448,2019-08-28 14:40:18+00:00,2019-08-28 15:01:04+00:00,,alirezavalizade,closed,2
4445,2019-08-26 22:48:39+00:00,2019-08-28 23:06:46+00:00,2019-08-28 23:06:46+00:00,blikblum,closed,2
4444,2019-08-25 12:44:53+00:00,2019-08-30 16:42:40+00:00,,shubhamzanwar,closed,2
4442,2019-08-24 23:42:22+00:00,2019-08-26 13:13:56+00:00,2019-08-26 13:13:56+00:00,blikblum,closed,1
4441,2019-08-24 23:39:53+00:00,2019-08-25 20:25:43+00:00,2019-08-25 20:25:43+00:00,blikblum,closed,1
4440,2019-08-23 23:20:00+00:00,2019-08-24 16:44:01+00:00,2019-08-24 16:44:00+00:00,blikblum,closed,1
4436,2019-08-23 12:11:29+00:00,2019-08-24 16:41:51+00:00,2019-08-24 16:41:51+00:00,blikblum,closed,1
4432,2019-08-21 23:32:09+00:00,2019-08-22 23:08:14+00:00,2019-08-22 23:08:14+00:00,blikblum,closed,1
4431,2019-08-21 23:19:09+00:00,2019-08-22 14:49:37+00:00,2019-08-22 14:49:37+00:00,blikblum,closed,1
4430,2019-08-21 23:16:55+00:00,2019-08-22 14:46:46+00:00,2019-08-22 14:46:46+00:00,blikblum,closed,1
4429,2019-08-21 23:12:02+00:00,2019-08-22 14:48:29+00:00,2019-08-22 14:48:29+00:00,blikblum,closed,1
4419,2019-08-17 20:06:41+00:00,2022-04-21 19:41:22+00:00,,phapdinh,closed,3
4418,2019-08-17 19:25:57+00:00,2019-08-22 23:07:44+00:00,2019-08-22 23:07:44+00:00,blikblum,closed,1
4417,2019-08-17 19:21:34+00:00,2019-08-18 18:24:56+00:00,2019-08-18 18:24:56+00:00,blikblum,closed,1
4416,2019-08-17 16:30:03+00:00,2019-08-17 17:44:54+00:00,2019-08-17 17:44:54+00:00,phapdinh,closed,2
4413,2019-08-17 10:46:33+00:00,2019-08-17 16:53:12+00:00,2019-08-17 16:53:12+00:00,blikblum,closed,1
4412,2019-08-16 22:36:38+00:00,2019-08-16 22:52:07+00:00,2019-08-16 22:52:07+00:00,blikblum,closed,1
4411,2019-08-16 22:29:59+00:00,2019-08-16 22:51:18+00:00,2019-08-16 22:51:18+00:00,blikblum,closed,1
4410,2019-08-16 13:29:15+00:00,2019-08-16 17:56:42+00:00,2019-08-16 17:56:42+00:00,blikblum,closed,2
4409,2019-08-16 13:22:35+00:00,2019-08-16 17:53:50+00:00,2019-08-16 17:53:50+00:00,blikblum,closed,1
4405,2019-08-15 01:13:30+00:00,2019-08-15 04:22:10+00:00,2019-08-15 04:22:10+00:00,blikblum,closed,1
4404,2019-08-15 01:12:15+00:00,2019-08-15 04:21:27+00:00,2019-08-15 04:21:27+00:00,blikblum,closed,1
4396,2019-08-07 15:51:32+00:00,2023-01-04 03:42:44+00:00,,prestonalexwebster,closed,2
4392,2019-08-01 09:57:07+00:00,2019-08-06 09:20:59+00:00,,maddhruv,closed,3
4382,2019-07-20 21:09:32+00:00,2019-07-20 21:33:18+00:00,,tsogi,closed,2
4374,2019-07-18 06:59:52+00:00,2019-07-23 20:48:18+00:00,2019-07-23 20:48:17+00:00,lirantal,closed,1
4371,2019-07-17 11:22:52+00:00,2019-07-17 13:26:36+00:00,,gkio,closed,2
4367,2019-07-16 18:14:04+00:00,2019-07-17 05:45:01+00:00,,rluba,closed,4
4365,2019-07-15 04:31:08+00:00,2019-07-15 07:47:29+00:00,,McZenith,closed,2
4361,2019-07-11 05:11:03+00:00,2019-07-11 06:31:36+00:00,,legend80s,closed,2
4355,2019-07-08 14:23:44+00:00,2019-07-09 16:09:56+00:00,2019-07-09 16:09:56+00:00,alexbrasetvik,closed,4
4347,2019-06-30 23:12:10+00:00,2019-07-02 18:35:28+00:00,2019-07-02 18:35:28+00:00,Jack-Works,closed,2
4342,2019-06-26 13:40:24+00:00,2019-06-26 16:11:15+00:00,2019-06-26 16:11:15+00:00,lvzhenbang,closed,2
4337,2019-06-19 11:45:48+00:00,2019-06-24 16:18:29+00:00,2019-06-24 16:18:29+00:00,Kirill89,closed,1
4336,2019-06-19 11:25:24+00:00,2019-06-24 16:17:56+00:00,2019-06-24 16:17:56+00:00,Kirill89,closed,3
4334,2019-06-18 08:52:26+00:00,2019-06-24 16:17:19+00:00,2019-06-24 16:17:19+00:00,tkrugg,closed,2
4328,2019-06-11 18:38:30+00:00,2019-06-12 09:42:57+00:00,,reesmanp,closed,4
4327,2019-06-11 16:45:32+00:00,2019-06-11 16:48:57+00:00,,eslam-gl,closed,2
4319,2019-06-07 05:33:05+00:00,2019-06-07 16:25:17+00:00,2019-06-07 16:25:17+00:00,futurist,closed,3
4316,2019-06-05 12:21:41+00:00,2019-06-05 17:20:38+00:00,,sdimkov,closed,4
4314,2019-06-02 07:42:38+00:00,2019-06-10 15:56:02+00:00,,Richienb,closed,2
4310,2019-05-30 05:06:52+00:00,2019-05-30 13:03:20+00:00,,dwesty17,closed,3
4292,2019-05-14 08:39:31+00:00,2019-05-14 13:03:45+00:00,2019-05-14 13:03:45+00:00,jehon,closed,7
4290,2019-05-08 20:55:55+00:00,2019-05-09 20:54:13+00:00,2019-05-09 20:54:13+00:00,ekkis,closed,5
4285,2019-04-28 02:42:49+00:00,2019-04-28 16:00:44+00:00,2019-04-28 16:00:44+00:00,niexia,closed,3
4279,2019-04-23 08:11:52+00:00,2019-04-23 13:27:38+00:00,,Cazaimi,closed,2
4272,2019-04-17 00:22:23+00:00,2019-04-18 20:04:18+00:00,2019-04-18 20:04:18+00:00,jefffriesen,closed,6
4271,2019-04-16 20:09:07+00:00,2019-04-17 00:24:39+00:00,,jefffriesen,closed,3
4270,2019-04-15 18:28:27+00:00,2019-04-17 09:12:31+00:00,,douglasbarbosadelima,closed,3
4269,2019-04-15 16:11:01+00:00,2019-04-17 09:12:54+00:00,,jitendra-vadlamani,closed,3
4267,2019-04-15 15:05:38+00:00,2023-01-04 03:42:36+00:00,,huntie,closed,3
4261,2019-04-08 08:42:45+00:00,2019-04-14 16:28:05+00:00,,jonisar,closed,3
4259,2019-04-08 07:44:26+00:00,2019-04-14 16:26:02+00:00,2019-04-14 16:26:02+00:00,gu-xionghong,closed,2
4244,2019-03-22 03:43:18+00:00,2019-03-22 03:54:54+00:00,2019-03-22 03:54:54+00:00,mhassan1,closed,2
4243,2019-03-22 02:23:47+00:00,2019-03-22 03:41:58+00:00,,mhassan1,closed,4
4239,2019-03-15 13:10:41+00:00,2019-03-18 07:04:05+00:00,2019-03-18 07:04:05+00:00,dwelle,closed,7
4234,2019-03-12 06:59:43+00:00,2019-03-12 07:02:34+00:00,,smusali,closed,4
4233,2019-03-12 03:42:14+00:00,2019-03-12 04:43:46+00:00,2019-03-12 04:43:46+00:00,gu-xionghong,closed,4
4230,2019-03-11 02:32:03+00:00,2019-03-14 05:47:29+00:00,2019-03-14 05:47:29+00:00,gu-xionghong,closed,3
4223,2019-03-06 08:43:50+00:00,2019-03-06 08:58:12+00:00,,flavioespinoza,closed,3
4222,2019-03-06 08:43:27+00:00,2019-03-06 08:58:00+00:00,,flavioespinoza,closed,2
4207,2019-02-22 03:30:25+00:00,2019-02-26 01:27:51+00:00,,MateusGabi,closed,3
4203,2019-02-20 15:24:54+00:00,2019-03-02 19:03:18+00:00,,tameemsafi,closed,4
4199,2019-02-18 19:35:56+00:00,2019-02-20 15:36:22+00:00,2019-02-20 15:36:22+00:00,stevemoser,closed,5
4192,2019-02-12 19:01:04+00:00,2019-02-12 19:11:36+00:00,,Milesq,closed,4
4191,2019-02-12 18:11:30+00:00,2019-02-12 18:23:14+00:00,,Alec321,closed,4
4190,2019-02-12 17:53:03+00:00,2019-02-12 17:54:21+00:00,,Alec321,closed,1
4189,2019-02-12 16:52:46+00:00,2019-02-12 17:09:03+00:00,,Alec321,closed,3
4187,2019-02-12 04:44:30+00:00,2019-02-12 06:50:11+00:00,2019-02-12 06:50:11+00:00,moonformeli,closed,1
4186,2019-02-11 20:56:58+00:00,2019-02-11 21:04:34+00:00,,Milesq,closed,3
4182,2019-02-10 17:03:11+00:00,2019-02-10 17:35:35+00:00,,saurabhg22,closed,6
4177,2019-02-01 07:03:40+00:00,2019-02-01 08:14:49+00:00,,toshisugimo,closed,2
4176,2019-02-01 05:57:39+00:00,2019-02-01 08:13:28+00:00,,toshisugimo,closed,3
4173,2019-01-27 21:56:40+00:00,2019-01-27 21:59:41+00:00,2019-01-27 21:59:41+00:00,carbureted,closed,3
4172,2019-01-27 15:09:39+00:00,2019-02-12 17:11:33+00:00,2019-02-12 17:11:33+00:00,bnjmnt4n,closed,12
4163,2019-01-20 21:49:04+00:00,2019-01-20 21:57:10+00:00,2019-01-20 21:57:10+00:00,43081j,closed,3
4156,2019-01-17 01:27:45+00:00,2019-01-29 08:49:48+00:00,,lukas-reineke,closed,6
4155,2019-01-16 16:12:47+00:00,2019-01-18 15:30:03+00:00,,moonformeli,closed,2
4154,2019-01-16 08:22:30+00:00,2019-01-16 14:22:14+00:00,,moonformeli,closed,2
4153,2019-01-16 07:56:22+00:00,2019-01-16 07:57:27+00:00,2019-01-16 07:57:27+00:00,moonformeli,closed,2
4152,2019-01-15 18:26:45+00:00,2019-01-15 20:33:56+00:00,,ylcnfrht,closed,1
4151,2019-01-15 11:16:08+00:00,2019-01-15 15:03:33+00:00,,ylcnfrht,closed,3
4149,2019-01-12 23:59:20+00:00,2019-01-15 15:04:05+00:00,,iiian,closed,2
4148,2019-01-11 16:23:44+00:00,2019-01-15 15:05:43+00:00,,moonformeli,closed,2
4145,2019-01-11 02:53:24+00:00,2019-01-11 07:45:16+00:00,2019-01-11 07:45:16+00:00,moonformeli,closed,3
4140,2019-01-07 06:08:41+00:00,2019-07-09 17:20:11+00:00,,wchargin,closed,4
4139,2019-01-07 02:26:09+00:00,2019-02-12 06:49:03+00:00,2019-02-12 06:49:03+00:00,anhulife,closed,5
4130,2018-12-23 00:55:36+00:00,2018-12-23 01:23:43+00:00,,flare256,closed,3
4123,2018-12-16 10:57:54+00:00,2018-12-16 18:43:30+00:00,,joselcvarela,closed,3
4120,2018-12-12 19:50:43+00:00,2018-12-16 18:44:40+00:00,,lagden,closed,5
4116,2018-12-11 16:18:56+00:00,2018-12-11 16:26:36+00:00,2018-12-11 16:26:36+00:00,blikblum,closed,2
4115,2018-12-11 15:30:00+00:00,2018-12-11 15:53:23+00:00,2018-12-11 15:53:23+00:00,blikblum,closed,2
4113,2018-12-11 01:27:31+00:00,2018-12-11 01:29:54+00:00,2018-12-11 01:29:54+00:00,blikblum,closed,4
4112,2018-12-10 23:29:46+00:00,2018-12-11 00:27:29+00:00,2018-12-11 00:27:28+00:00,blikblum,closed,7
4111,2018-12-10 22:58:01+00:00,2018-12-11 00:28:20+00:00,2018-12-11 00:28:20+00:00,blikblum,closed,2
4105,2018-12-06 00:36:07+00:00,2018-12-06 01:12:27+00:00,2018-12-06 01:12:27+00:00,blikblum,closed,3
4104,2018-12-06 00:10:16+00:00,2018-12-06 01:11:10+00:00,2018-12-06 01:11:10+00:00,blikblum,closed,2
4103,2018-12-05 23:52:50+00:00,2018-12-06 01:10:44+00:00,2018-12-06 01:10:44+00:00,blikblum,closed,2
4102,2018-12-05 00:14:03+00:00,2018-12-05 04:10:49+00:00,2018-12-05 04:10:48+00:00,blikblum,closed,2
4101,2018-12-04 23:55:06+00:00,2018-12-05 04:09:55+00:00,2018-12-05 04:09:55+00:00,blikblum,closed,2
4100,2018-12-04 23:11:11+00:00,2018-12-06 01:10:10+00:00,2018-12-06 01:10:10+00:00,blikblum,closed,6
4095,2018-12-01 11:32:55+00:00,2018-12-01 17:09:30+00:00,2018-12-01 17:09:30+00:00,blikblum,closed,2
4091,2018-11-30 15:43:18+00:00,2018-11-30 16:09:59+00:00,2018-11-30 16:09:58+00:00,blikblum,closed,2
4087,2018-11-29 05:05:50+00:00,2018-11-30 00:59:15+00:00,,zikaari,closed,9
4085,2018-11-28 08:30:42+00:00,2018-11-28 15:12:22+00:00,2018-11-28 15:12:22+00:00,asilinwei,closed,3
4083,2018-11-26 19:03:11+00:00,2018-11-26 19:04:40+00:00,,aorinevo,closed,2
4082,2018-11-25 13:33:18+00:00,2018-11-25 15:24:44+00:00,2018-11-25 15:24:44+00:00,blikblum,closed,2
4081,2018-11-25 12:56:20+00:00,2018-11-25 15:01:04+00:00,2018-11-25 15:01:04+00:00,blikblum,closed,2
4079,2018-11-25 02:35:30+00:00,2018-11-25 03:38:48+00:00,2018-11-25 03:38:48+00:00,blikblum,closed,2
4078,2018-11-25 01:55:27+00:00,2018-11-25 03:41:54+00:00,2018-11-25 03:41:54+00:00,blikblum,closed,2
4077,2018-11-25 00:54:31+00:00,2018-11-25 01:10:57+00:00,2018-11-25 01:10:57+00:00,blikblum,closed,2
4076,2018-11-25 00:46:30+00:00,2018-11-25 01:11:57+00:00,2018-11-25 01:11:57+00:00,blikblum,closed,3
4070,2018-11-21 15:09:56+00:00,2018-11-21 16:24:04+00:00,,kimsangyeon,closed,3
4065,2018-11-16 13:48:47+00:00,2018-11-16 14:36:28+00:00,,tanrax,closed,4
4061,2018-11-14 04:18:49+00:00,2018-11-18 03:33:36+00:00,2018-11-18 03:33:36+00:00,saravyas,closed,3
4059,2018-11-13 06:50:13+00:00,2018-11-13 07:14:09+00:00,2018-11-13 07:14:09+00:00,saravyas,closed,3
4054,2018-11-09 11:01:02+00:00,2018-11-09 15:19:42+00:00,,alireza-mh,closed,2
4047,2018-11-07 08:39:43+00:00,2018-11-07 15:25:12+00:00,,harshitharao,closed,3
4043,2018-11-05 11:02:58+00:00,2018-11-05 15:24:37+00:00,,harshitharao,closed,3
4035,2018-10-31 04:14:17+00:00,2018-11-15 14:43:48+00:00,2018-11-15 14:43:48+00:00,alireza-mh,closed,6
4031,2018-10-28 19:01:54+00:00,2018-10-29 15:15:46+00:00,,wjsc,closed,3
4029,2018-10-28 00:03:25+00:00,2018-10-28 00:16:36+00:00,,smusali,closed,2
4027,2018-10-27 14:30:59+00:00,2018-10-28 14:56:55+00:00,2018-10-28 14:56:55+00:00,alireza-mh,closed,5
4011,2018-10-15 22:36:03+00:00,2019-07-09 17:20:10+00:00,,ccjmne,closed,1
4010,2018-10-15 15:47:52+00:00,2018-10-15 16:54:51+00:00,,PxyUp,closed,2
4006,2018-10-13 17:36:28+00:00,2018-10-13 17:43:03+00:00,,andreiverse,closed,4
4005,2018-10-13 14:03:44+00:00,2018-10-14 02:09:30+00:00,,ar000n,closed,3
4004,2018-10-13 13:55:29+00:00,2018-10-13 14:02:32+00:00,,ar000n,closed,2
4003,2018-10-13 09:59:26+00:00,2018-10-13 13:51:03+00:00,,ar000n,closed,2
4002,2018-10-13 09:52:19+00:00,2018-10-13 09:58:49+00:00,,ar000n,closed,2
4001,2018-10-13 05:02:10+00:00,2022-08-08 15:00:13+00:00,,Brantron,closed,7
3995,2018-10-09 12:17:07+00:00,2018-10-09 23:28:29+00:00,2018-10-09 23:28:29+00:00,j3bb9z,closed,3
3993,2018-10-08 13:21:20+00:00,2018-10-08 14:58:34+00:00,2018-10-08 14:58:34+00:00,abdullahtariq1171,closed,3
3990,2018-10-07 23:36:19+00:00,2019-07-09 17:20:10+00:00,,brodeynewman,closed,1
3982,2018-10-01 17:52:47+00:00,2018-10-01 19:45:28+00:00,,JoeCortopassi,closed,3
3979,2018-09-27 18:24:19+00:00,2018-09-27 19:46:53+00:00,,ramesharr,closed,3
3977,2018-09-27 06:17:40+00:00,2018-09-27 06:26:40+00:00,,daenamkim,closed,4
3976,2018-09-27 03:17:19+00:00,2018-09-27 03:58:36+00:00,,smusali,closed,6
3959,2018-09-15 12:53:45+00:00,2018-09-19 14:44:25+00:00,,Ban44n,closed,3
3937,2018-09-02 09:44:56+00:00,2018-09-12 04:26:37+00:00,,alexsanya,closed,4
3932,2018-08-31 17:54:43+00:00,2018-09-02 22:00:30+00:00,2018-09-02 22:00:30+00:00,dracos,closed,3
3926,2018-08-28 23:10:42+00:00,2018-08-31 06:59:18+00:00,,manuel-jasso,closed,15
3925,2018-08-28 19:35:56+00:00,2018-08-28 19:38:05+00:00,,manuel-jasso,closed,4
3924,2018-08-28 04:59:59+00:00,2018-08-28 19:32:35+00:00,,manuel-jasso,closed,6
3906,2018-08-09 07:42:28+00:00,2018-08-09 14:19:05+00:00,,abibell,closed,6
3905,2018-08-09 07:29:50+00:00,2018-08-09 07:41:33+00:00,,abibell,closed,2
3885,2018-07-25 07:46:43+00:00,2018-07-25 14:18:17+00:00,,andyxmq,closed,3
3876,2018-07-22 04:58:23+00:00,2018-07-22 05:02:46+00:00,,cspencer0101,closed,4
3866,2018-07-12 00:13:29+00:00,2018-07-12 00:28:53+00:00,,circa10a,closed,3
3861,2018-07-10 04:58:18+00:00,2018-07-10 16:47:20+00:00,2018-07-10 16:47:20+00:00,cooperka,closed,4
3857,2018-07-01 06:40:50+00:00,2018-07-01 07:01:04+00:00,,lukeapage,closed,6
3854,2018-06-28 22:43:13+00:00,2018-06-28 23:45:39+00:00,2018-06-28 23:45:39+00:00,doug-a-brunner,closed,2
3853,2018-06-28 22:34:27+00:00,2018-06-28 22:41:02+00:00,,doug-a-brunner,closed,3
3848,2018-06-27 10:46:47+00:00,2018-06-27 14:21:10+00:00,,Shubham-koli,closed,4
3841,2018-06-21 17:21:03+00:00,2018-06-21 17:46:27+00:00,,praneetrohida,closed,2
3840,2018-06-20 20:28:54+00:00,2018-08-31 06:58:55+00:00,,sinaabadi,closed,9
3823,2018-06-12 12:01:36+00:00,2018-06-12 14:36:07+00:00,2018-06-12 14:36:07+00:00,renjithspace,closed,3
3813,2018-06-03 07:35:26+00:00,2018-06-03 07:43:54+00:00,,lydell,closed,4
3809,2018-06-01 07:45:00+00:00,2018-06-01 13:33:35+00:00,2018-06-01 13:33:35+00:00,ycmjason,closed,5
3807,2018-05-31 09:16:49+00:00,2018-05-31 13:47:58+00:00,,b4nst,closed,2
3804,2018-05-29 18:05:09+00:00,2018-05-29 22:14:41+00:00,,spen,closed,6
3787,2018-05-11 11:31:55+00:00,2018-05-11 14:18:39+00:00,,mtnt,closed,7
3786,2018-05-11 04:37:04+00:00,2018-05-13 16:19:32+00:00,2018-05-13 16:19:32+00:00,twolfson,closed,7
3777,2018-05-05 20:05:33+00:00,2018-05-05 20:08:19+00:00,,swznd,closed,4
3767,2018-04-24 03:29:52+00:00,2018-04-24 03:33:13+00:00,2018-04-24 03:33:13+00:00,ecbrodie,closed,4
3764,2018-04-22 22:16:54+00:00,2018-05-01 19:22:50+00:00,2018-05-01 19:22:50+00:00,techrah,closed,5
3758,2018-04-17 20:15:05+00:00,2018-04-17 20:34:51+00:00,2018-04-17 20:34:51+00:00,tyrw,closed,3
3748,2018-04-12 11:50:47+00:00,2018-04-12 14:39:02+00:00,,satblip,closed,4
3737,2018-04-06 08:53:56+00:00,2018-04-12 14:39:38+00:00,,Gusis93,closed,4
3736,2018-04-06 08:36:41+00:00,2018-04-06 13:52:06+00:00,2018-04-06 13:52:06+00:00,misogl,closed,3
3729,2018-04-04 09:37:50+00:00,2018-04-04 14:58:46+00:00,,narendrasinghrathore,closed,4
3708,2018-03-24 12:53:31+00:00,2018-03-24 15:38:00+00:00,,pAXkkkxh,closed,3
3704,2018-03-23 13:51:49+00:00,2018-03-23 14:31:37+00:00,2018-03-23 14:31:37+00:00,joyeecheung,closed,3
3700,2018-03-22 12:21:38+00:00,2018-03-22 15:38:19+00:00,2018-03-22 15:38:19+00:00,pahomov,closed,3
3682,2018-03-11 03:20:40+00:00,2018-03-12 04:10:13+00:00,,preethamvishy,closed,5
3681,2018-03-11 01:30:20+00:00,2018-03-12 04:09:56+00:00,,preethamvishy,closed,8
3679,2018-03-06 22:18:17+00:00,2018-04-05 19:10:33+00:00,,zaclummys,closed,11
3663,2018-02-25 16:40:23+00:00,2018-02-25 17:14:51+00:00,,tanrax,closed,3
3650,2018-02-19 07:52:51+00:00,2018-02-19 08:26:02+00:00,2018-02-19 08:26:02+00:00,alirezavalizade,closed,3
3648,2018-02-18 12:39:16+00:00,2018-02-18 19:14:13+00:00,,cope,closed,9
3647,2018-02-17 13:40:54+00:00,2018-02-17 18:47:33+00:00,2018-02-17 18:47:33+00:00,Dean177,closed,3
3644,2018-02-13 16:45:44+00:00,2018-02-13 17:39:09+00:00,2018-02-13 17:39:09+00:00,PxyUp,closed,8
3643,2018-02-13 16:35:37+00:00,2018-02-13 16:41:49+00:00,,PxyUp,closed,2
3637,2018-02-08 07:44:34+00:00,2018-02-08 07:51:13+00:00,,ghost,closed,2
3635,2018-02-08 05:44:36+00:00,2018-02-08 06:07:01+00:00,,whatwg6,closed,3
3631,2018-02-06 10:04:00+00:00,2018-02-06 16:41:02+00:00,2018-02-06 16:41:02+00:00,jnfingerle,closed,3
3618,2018-01-31 04:55:37+00:00,2018-01-31 06:57:07+00:00,,sudarsangp,closed,3
3616,2018-01-30 02:18:11+00:00,2018-01-30 04:01:34+00:00,,Lester-xie,closed,3
3615,2018-01-29 23:46:56+00:00,2018-03-08 16:05:13+00:00,2018-03-08 16:05:12+00:00,eran-nussbaum,closed,14
3604,2018-01-23 09:36:27+00:00,2018-01-23 17:44:04+00:00,,furstenheim,closed,3
3602,2018-01-22 09:19:18+00:00,2018-01-26 07:15:54+00:00,2018-01-26 07:15:54+00:00,JoosAI,closed,1
3598,2018-01-20 02:47:06+00:00,2018-01-22 08:08:07+00:00,,JoosAI,closed,4
3596,2018-01-19 19:09:28+00:00,2018-01-20 00:05:02+00:00,2018-01-20 00:05:02+00:00,Crysinyan,closed,4
3567,2017-12-30 05:59:57+00:00,2018-01-01 18:05:09+00:00,2018-01-01 18:05:09+00:00,mattlubner,closed,6
3564,2017-12-25 14:09:59+00:00,2017-12-26 13:49:03+00:00,,ersimont,closed,3
3562,2017-12-23 03:54:22+00:00,2017-12-29 16:07:53+00:00,,jacob-beltran,closed,8
3552,2017-12-18 23:52:03+00:00,2017-12-19 00:01:05+00:00,,eatonphil,closed,3
3534,2017-12-06 06:27:05+00:00,2017-12-06 08:06:27+00:00,2017-12-06 08:06:27+00:00,AlexanderLukin,closed,3
3533,2017-12-05 23:11:18+00:00,2017-12-05 23:44:07+00:00,2017-12-05 23:44:07+00:00,TheLarkInn,closed,6
3531,2017-12-05 11:59:41+00:00,2017-12-05 16:01:36+00:00,,Williris,closed,3
3525,2017-11-29 22:16:20+00:00,2017-11-29 22:45:54+00:00,,viveleroi,closed,1
3509,2017-11-21 22:24:30+00:00,2017-11-22 15:04:58+00:00,,sw331,closed,3
3499,2017-11-17 07:26:38+00:00,2017-11-17 15:04:35+00:00,2017-11-17 15:04:35+00:00,kybetter,closed,4
3498,2017-11-16 15:11:50+00:00,2017-11-18 18:01:18+00:00,2017-11-18 18:01:18+00:00,GCHQDeveloper500,closed,5
3491,2017-11-11 19:43:17+00:00,2017-11-11 19:43:34+00:00,,Kri0-Gen,closed,2
3487,2017-11-10 15:24:52+00:00,2017-11-10 15:45:27+00:00,2017-11-10 15:45:27+00:00,younesfkihi,closed,2
3483,2017-11-08 16:53:20+00:00,2017-11-08 19:11:20+00:00,2017-11-08 19:11:20+00:00,timdorr,closed,6
3479,2017-11-07 06:13:40+00:00,2017-11-07 14:28:18+00:00,2017-11-07 14:28:18+00:00,nazar-pc,closed,2
3478,2017-11-06 18:37:42+00:00,2017-11-06 19:44:18+00:00,2017-11-06 19:44:18+00:00,younesfkihi,closed,2
3472,2017-11-04 04:08:51+00:00,2017-11-04 12:08:29+00:00,2017-11-04 12:08:29+00:00,yuxino,closed,2
3471,2017-11-04 03:28:23+00:00,2017-11-04 03:50:27+00:00,,yuxino,closed,1
3470,2017-11-03 09:29:52+00:00,2017-11-03 12:12:18+00:00,,Hinara,closed,4
3469,2017-11-02 17:37:10+00:00,2017-11-02 17:44:53+00:00,,trumanpurnell,closed,4
3467,2017-11-02 03:11:51+00:00,2017-11-02 03:38:29+00:00,2017-11-02 03:38:29+00:00,yuxino,closed,3
3465,2017-11-01 22:24:22+00:00,2017-11-02 17:49:53+00:00,,mykola-mokhnach,closed,17
