number,created_at,closed_at,merged_at,user,state,comments
2852,2023-03-04 16:11:34+00:00,2023-03-04 16:17:29+00:00,2023-03-04 16:17:28+00:00,willmcgugan,closed,1
2851,2023-03-04 15:19:41+00:00,2023-03-04 15:25:29+00:00,2023-03-04 15:25:29+00:00,willmcgugan,closed,1
2850,2023-03-04 14:29:48+00:00,2023-03-04 14:35:32+00:00,2023-03-04 14:35:31+00:00,willmcgugan,closed,1
2848,2023-03-04 11:07:14+00:00,2023-04-05 14:06:08+00:00,,dependabot[bot],closed,2
2847,2023-03-04 11:07:11+00:00,2023-09-04 13:43:32+00:00,,dependabot[bot],closed,2
2845,2023-03-04 10:56:54+00:00,2023-03-04 11:09:57+00:00,2023-03-04 11:09:57+00:00,kinow,closed,1
2844,2023-03-04 10:00:01+00:00,2023-03-04 10:13:43+00:00,2023-03-04 10:13:43+00:00,willmcgugan,closed,1
2839,2023-03-01 17:12:26+00:00,2023-03-04 10:56:22+00:00,2023-03-04 10:56:22+00:00,RonnyPfannschmidt,closed,1
2829,2023-02-23 19:52:48+00:00,2023-03-04 09:01:21+00:00,,dependabot[bot],closed,2
2828,2023-02-23 15:58:06+00:00,2023-03-04 09:07:16+00:00,2023-03-04 09:07:16+00:00,pufereq,closed,1
2822,2023-02-20 14:13:02+00:00,2023-03-07 14:02:01+00:00,,dependabot[bot],closed,1
2820,2023-02-19 22:52:18+00:00,2023-02-19 22:59:39+00:00,2023-02-19 22:59:39+00:00,willmcgugan,closed,1
2811,2023-02-15 21:11:19+00:00,2023-03-04 15:30:34+00:00,,debanjum,closed,3
2808,2023-02-14 05:53:46+00:00,2023-03-04 09:05:07+00:00,2023-03-04 09:05:07+00:00,Mariatta,closed,1
2806,2023-02-13 13:51:04+00:00,2023-03-04 11:10:23+00:00,2023-03-04 11:10:23+00:00,minrk,closed,1
2805,2023-02-13 02:01:19+00:00,2023-03-04 09:16:48+00:00,2023-03-04 09:16:48+00:00,madebylydia,closed,1
2804,2023-02-12 23:04:29+00:00,2023-03-04 10:25:36+00:00,2023-03-04 10:25:36+00:00,minrk,closed,3
2802,2023-02-12 15:21:31+00:00,2023-03-04 09:47:12+00:00,,stonebig,closed,5
2799,2023-02-11 19:21:16+00:00,2023-03-04 15:26:30+00:00,2023-03-04 15:26:30+00:00,jayaddison,closed,4
2797,2023-02-07 13:08:03+00:00,2023-02-20 14:13:07+00:00,,dependabot[bot],closed,1
2788,2023-01-30 18:43:17+00:00,2024-07-01 10:55:16+00:00,2024-07-01 10:55:16+00:00,andrehora,closed,0
2787,2023-01-30 13:12:29+00:00,2023-03-04 15:32:16+00:00,2023-03-04 15:32:16+00:00,dependabot[bot],closed,0
2786,2023-01-29 13:16:57+00:00,2023-03-04 15:35:08+00:00,2023-03-04 15:35:08+00:00,andrehora,closed,0
2785,2023-01-27 22:25:45+00:00,2023-01-28 10:16:47+00:00,2023-01-28 10:16:47+00:00,willmcgugan,closed,1
2784,2023-01-27 17:10:49+00:00,2023-01-27 17:20:15+00:00,2023-01-27 17:20:15+00:00,willmcgugan,closed,0
2783,2023-01-27 16:41:46+00:00,2023-01-27 17:05:15+00:00,2023-01-27 17:05:15+00:00,willmcgugan,closed,1
2777,2023-01-25 20:43:21+00:00,2023-01-27 16:01:14+00:00,2023-01-27 16:01:13+00:00,eguven,closed,0
2776,2023-01-25 20:01:48+00:00,2023-01-27 15:56:48+00:00,2023-01-27 15:56:48+00:00,gaardhus,closed,0
2774,2023-01-25 04:25:55+00:00,2023-01-27 17:05:35+00:00,,sandrotosi,closed,1
2772,2023-01-23 18:17:20+00:00,2023-01-23 19:25:03+00:00,2023-01-23 19:25:03+00:00,jwilk,closed,1
2766,2023-01-20 08:17:59+00:00,2023-01-27 16:12:11+00:00,2023-01-27 16:12:11+00:00,mo-krauti,closed,0
2764,2023-01-19 15:01:52+00:00,2023-01-19 15:03:49+00:00,2023-01-19 15:03:48+00:00,willmcgugan,closed,0
2761,2023-01-18 14:13:53+00:00,2023-01-18 15:07:19+00:00,2023-01-18 15:07:19+00:00,davep,closed,0
2759,2023-01-17 13:16:12+00:00,2023-01-27 16:09:18+00:00,,Freed-Wu,closed,2
2756,2023-01-14 12:30:29+00:00,2023-01-15 22:27:53+00:00,,ssbarnea,closed,2
2755,2023-01-14 11:41:32+00:00,2023-01-15 22:16:12+00:00,2023-01-15 22:16:12+00:00,ssbarnea,closed,1
2754,2023-01-14 11:03:27+00:00,2023-01-14 11:24:08+00:00,2023-01-14 11:24:08+00:00,willmcgugan,closed,1
2752,2023-01-14 08:24:31+00:00,2024-08-26 13:30:23+00:00,,IsaacBreen,closed,4
2751,2023-01-14 06:57:21+00:00,2023-01-27 17:07:46+00:00,,tijuca,closed,2
2748,2023-01-12 08:42:49+00:00,2023-01-27 15:58:24+00:00,2023-01-27 15:58:24+00:00,xqm32,closed,0
2746,2023-01-11 23:01:40+00:00,2024-07-01 10:41:57+00:00,,noprobelm,closed,1
2743,2023-01-11 13:10:13+00:00,2023-04-24 14:08:20+00:00,,dependabot[bot],closed,2
2741,2023-01-10 21:14:48+00:00,2023-01-27 16:36:46+00:00,,tinvaan,closed,4
2739,2023-01-09 13:14:09+00:00,2023-01-11 13:10:18+00:00,,dependabot[bot],closed,1
2736,2023-01-06 14:15:24+00:00,2023-01-06 14:21:06+00:00,2023-01-06 14:21:06+00:00,willmcgugan,closed,0
2735,2023-01-06 13:08:45+00:00,2023-01-09 13:14:13+00:00,,dependabot[bot],closed,1
2732,2023-01-05 13:13:34+00:00,2023-01-06 13:08:49+00:00,,dependabot[bot],closed,1
2728,2022-12-30 13:08:35+00:00,2023-01-05 13:13:37+00:00,,dependabot[bot],closed,2
2727,2022-12-30 12:35:52+00:00,2022-12-30 12:52:39+00:00,2022-12-30 12:52:39+00:00,willmcgugan,closed,1
2725,2022-12-29 14:50:35+00:00,2024-07-01 10:15:35+00:00,2024-07-01 10:15:35+00:00,jonathan-3play,closed,4
2723,2022-12-29 11:38:48+00:00,2023-01-27 20:25:49+00:00,,cjolowicz,closed,1
2719,2022-12-27 17:29:11+00:00,2023-01-06 14:22:47+00:00,,dependabot[bot],closed,2
2715,2022-12-23 17:41:31+00:00,2022-12-30 12:31:45+00:00,2022-12-30 12:31:45+00:00,willmcgugan,closed,1
2710,2022-12-22 20:10:42+00:00,2022-12-22 20:20:49+00:00,2022-12-22 20:20:49+00:00,willmcgugan,closed,1
2709,2022-12-22 13:10:22+00:00,2023-01-27 17:06:14+00:00,,dependabot[bot],closed,2
2708,2022-12-21 13:14:01+00:00,2023-04-17 14:06:49+00:00,,dependabot[bot],closed,1
2702,2022-12-14 20:57:39+00:00,2023-04-01 02:40:20+00:00,,NeilGirdhar,closed,0
2699,2022-12-12 10:16:15+00:00,2023-01-12 23:40:18+00:00,,jayaddison,closed,2
2697,2022-12-09 21:00:25+00:00,,,SertugF,open,1
2692,2022-12-07 13:08:24+00:00,2022-12-22 13:10:26+00:00,,dependabot[bot],closed,1
2687,2022-12-06 01:51:10+00:00,2022-12-06 07:34:26+00:00,,SertugF,closed,1
2683,2022-12-02 09:51:51+00:00,2022-12-02 09:57:26+00:00,2022-12-02 09:57:26+00:00,willmcgugan,closed,1
2678,2022-11-30 09:54:14+00:00,2022-11-30 14:41:31+00:00,2022-11-30 14:41:30+00:00,willmcgugan,closed,1
2675,2022-11-30 05:27:12+00:00,2023-01-06 14:22:45+00:00,,dependabot[bot],closed,1
2674,2022-11-30 05:20:34+00:00,2022-11-30 05:23:11+00:00,2022-11-30 05:23:11+00:00,willmcgugan,closed,1
2669,2022-11-25 16:59:06+00:00,2022-11-30 10:26:37+00:00,2022-11-30 10:26:36+00:00,rodrigogiraoserrao,closed,0
2664,2022-11-22 14:50:18+00:00,2022-11-25 16:12:08+00:00,,rodrigogiraoserrao,closed,0
2659,2022-11-18 16:51:08+00:00,2023-03-04 15:31:57+00:00,2023-03-04 15:31:57+00:00,jankatins,closed,3
2658,2022-11-18 12:56:08+00:00,2022-11-30 10:27:10+00:00,2022-11-30 10:27:10+00:00,kyan001,closed,0
2657,2022-11-18 09:45:28+00:00,2022-12-04 04:00:42+00:00,2022-12-04 04:00:42+00:00,willmcgugan,closed,1
2650,2022-11-15 20:11:15+00:00,2023-11-23 11:06:46+00:00,,giladbarnea,closed,1
2646,2022-11-15 13:09:10+00:00,2023-02-07 13:08:10+00:00,,dependabot[bot],closed,1
2643,2022-11-13 07:35:19+00:00,2022-11-30 10:27:34+00:00,2022-11-30 10:27:34+00:00,ksun212,closed,2
2642,2022-11-12 17:52:59+00:00,2022-12-04 04:01:19+00:00,2022-12-04 04:01:19+00:00,pawamoy,closed,2
2635,2022-11-09 03:09:07+00:00,2023-03-04 09:18:14+00:00,2023-03-04 09:18:14+00:00,cilki,closed,3
2634,2022-11-08 13:12:05+00:00,2022-11-15 13:09:14+00:00,,dependabot[bot],closed,2
2631,2022-11-06 13:05:29+00:00,2023-03-04 09:19:12+00:00,2023-03-04 09:19:12+00:00,urasakikeisuke,closed,1
2623,2022-10-28 21:59:41+00:00,2022-12-04 00:49:40+00:00,,davidbrownell,closed,1
2621,2022-10-28 18:10:07+00:00,2022-12-04 04:07:54+00:00,2022-12-04 04:07:54+00:00,ionite34,closed,1
2617,2022-10-27 01:58:27+00:00,2023-03-07 19:39:02+00:00,,henryiii,closed,2
2616,2022-10-26 12:24:33+00:00,2023-03-08 09:44:47+00:00,,cceyda,closed,2
2613,2022-10-25 17:27:44+00:00,2023-03-04 15:37:54+00:00,2023-03-04 15:37:54+00:00,xadrianzetx,closed,0
2608,2022-10-25 08:22:05+00:00,2022-10-25 10:01:42+00:00,,bluzir,closed,1
2606,2022-10-23 08:29:47+00:00,2023-03-04 09:24:32+00:00,2023-03-04 09:24:32+00:00,cclauss,closed,1
2605,2022-10-22 21:22:01+00:00,2023-03-04 09:23:24+00:00,,Bernardoow,closed,1
2604,2022-10-21 13:35:34+00:00,2022-12-30 13:08:39+00:00,,dependabot[bot],closed,2
2603,2022-10-20 20:44:28+00:00,2022-12-04 04:14:17+00:00,2022-12-04 04:14:17+00:00,henryiii,closed,1
2601,2022-10-20 10:40:12+00:00,2022-10-20 13:42:55+00:00,2022-10-20 13:42:55+00:00,davep,closed,1
2600,2022-10-20 08:48:43+00:00,2022-10-20 13:42:17+00:00,2022-10-20 13:42:17+00:00,davep,closed,1
2598,2022-10-20 07:54:04+00:00,2022-10-20 08:53:13+00:00,2022-10-20 08:53:13+00:00,davep,closed,1
2586,2022-10-17 03:01:02+00:00,2023-03-04 15:32:55+00:00,,100gle,closed,0
2576,2022-10-12 07:46:02+00:00,2022-12-04 04:17:42+00:00,2022-12-04 04:17:42+00:00,davep,closed,0
2575,2022-10-11 15:32:23+00:00,2022-10-11 19:26:51+00:00,2022-10-11 19:26:51+00:00,hugovk,closed,0
2574,2022-10-11 14:30:07+00:00,2022-12-07 13:08:28+00:00,,dependabot[bot],closed,2
2573,2022-10-11 14:29:37+00:00,2022-11-08 13:12:10+00:00,,dependabot[bot],closed,2
2571,2022-10-11 09:10:05+00:00,2022-10-11 09:41:40+00:00,2022-10-11 09:41:40+00:00,davep,closed,0
2570,2022-10-10 16:46:22+00:00,2022-10-11 09:01:37+00:00,,davep,closed,0
2569,2022-10-10 16:31:20+00:00,2022-10-10 16:33:47+00:00,,davep,closed,1
2567,2022-10-10 15:49:57+00:00,2022-10-11 14:25:42+00:00,2022-10-11 14:25:42+00:00,davep,closed,4
2565,2022-10-10 09:58:02+00:00,2022-10-11 15:43:31+00:00,2022-10-11 15:43:31+00:00,davep,closed,3
2560,2022-10-02 16:15:14+00:00,2022-10-02 16:25:55+00:00,2022-10-02 16:25:54+00:00,willmcgugan,closed,1
2558,2022-10-01 14:21:58+00:00,2022-10-01 14:29:56+00:00,2022-10-01 14:29:56+00:00,willmcgugan,closed,1
2556,2022-10-01 07:33:52+00:00,,,wizard-28,open,2
2555,2022-10-01 06:07:49+00:00,2023-03-04 15:34:24+00:00,,wizard-28,closed,2
2554,2022-10-01 05:21:15+00:00,2022-10-01 07:59:27+00:00,,michelcrypt4d4mus,closed,5
2553,2022-09-29 13:30:12+00:00,2023-05-25 14:00:43+00:00,,dependabot[bot],closed,2
2544,2022-09-23 14:22:15+00:00,2022-09-23 14:42:13+00:00,2022-09-23 14:42:13+00:00,willmcgugan,closed,0
2543,2022-09-23 14:03:12+00:00,2022-09-23 14:22:51+00:00,2022-09-23 14:22:51+00:00,willmcgugan,closed,1
2541,2022-09-23 12:35:04+00:00,2022-09-23 12:59:10+00:00,2022-09-23 12:59:10+00:00,willmcgugan,closed,1
2540,2022-09-23 11:20:05+00:00,2022-09-23 12:09:23+00:00,2022-09-23 12:09:23+00:00,darrenburns,closed,0
2539,2022-09-23 10:55:03+00:00,2022-09-23 11:13:28+00:00,2022-09-23 11:13:28+00:00,darrenburns,closed,1
2538,2022-09-22 06:56:50+00:00,2022-09-23 13:08:13+00:00,2022-09-23 13:08:13+00:00,onlyacat,closed,1
2537,2022-09-21 20:56:03+00:00,2022-09-23 13:31:15+00:00,2022-09-23 13:31:15+00:00,ashb,closed,7
2533,2022-09-20 10:42:41+00:00,2022-09-20 10:53:08+00:00,2022-09-20 10:53:08+00:00,willmcgugan,closed,1
2532,2022-09-20 10:05:05+00:00,2022-09-20 10:13:19+00:00,2022-09-20 10:13:19+00:00,willmcgugan,closed,1
2531,2022-09-20 09:44:37+00:00,2022-09-20 09:54:44+00:00,2022-09-20 09:54:44+00:00,willmcgugan,closed,1
2529,2022-09-19 14:15:29+00:00,2022-09-20 08:17:38+00:00,2022-09-20 08:17:37+00:00,willmcgugan,closed,0
2528,2022-09-19 10:34:16+00:00,2022-09-19 13:45:36+00:00,2022-09-19 13:45:36+00:00,willmcgugan,closed,0
2527,2022-09-19 10:13:08+00:00,2022-10-11 14:26:46+00:00,,dependabot[bot],closed,2
2525,2022-09-19 01:17:08+00:00,2022-09-20 10:12:46+00:00,2022-09-20 10:12:46+00:00,nievadev,closed,1
2524,2022-09-14 20:52:03+00:00,2022-09-20 10:16:20+00:00,2022-09-20 10:16:20+00:00,jcrist,closed,1
2520,2022-09-12 13:34:36+00:00,2022-09-20 10:25:01+00:00,,AndreasBackx,closed,2
2513,2022-09-07 14:35:52+00:00,2022-09-08 12:46:09+00:00,2022-09-08 12:46:09+00:00,darrenburns,closed,1
2511,2022-09-04 10:43:13+00:00,2023-03-04 11:09:20+00:00,,calumy,closed,1
2510,2022-09-04 10:33:32+00:00,2022-09-20 10:16:35+00:00,2022-09-20 10:16:35+00:00,calumy,closed,2
2509,2022-09-03 23:49:19+00:00,2022-09-19 10:35:44+00:00,,calumy,closed,1
2501,2022-09-01 10:34:51+00:00,2022-09-01 20:24:37+00:00,2022-09-01 20:24:37+00:00,Abdur-rahmaanJ,closed,2
2500,2022-08-31 04:39:37+00:00,2022-09-19 10:22:20+00:00,,cmckain,closed,5
2495,2022-08-27 15:30:33+00:00,2022-09-19 10:16:59+00:00,2022-09-19 10:16:58+00:00,oefe,closed,0
2491,2022-08-25 15:54:50+00:00,2022-08-26 10:31:00+00:00,2022-08-26 10:31:00+00:00,multimeric,closed,2
2489,2022-08-25 05:43:12+00:00,2022-08-26 10:30:21+00:00,2022-08-26 10:30:21+00:00,multimeric,closed,2
2482,2022-08-22 13:31:03+00:00,2022-09-19 10:15:20+00:00,2022-09-19 10:15:20+00:00,dependabot[bot],closed,0
2474,2022-08-17 20:13:19+00:00,2022-08-17 20:15:06+00:00,,CanB2C2,closed,0
2472,2022-08-17 17:25:13+00:00,2022-09-20 10:07:29+00:00,2022-09-20 10:07:29+00:00,willfrey,closed,2
2470,2022-08-16 15:29:38+00:00,2022-08-17 14:32:57+00:00,2022-08-17 14:32:57+00:00,darrenburns,closed,1
2469,2022-08-16 13:32:00+00:00,2022-09-19 10:14:29+00:00,2022-09-19 10:14:28+00:00,dependabot[bot],closed,0
2463,2022-08-12 02:06:19+00:00,2022-09-19 10:13:55+00:00,2022-09-19 10:13:55+00:00,wimglenn,closed,1
2458,2022-08-09 11:43:08+00:00,2022-08-09 13:11:48+00:00,2022-08-09 13:11:48+00:00,darrenburns,closed,1
2450,2022-08-06 08:20:00+00:00,2022-08-17 20:59:01+00:00,2022-08-17 20:59:01+00:00,rodrigogiraoserrao,closed,6
2449,2022-08-05 14:40:01+00:00,2022-08-17 13:52:39+00:00,2022-08-17 13:52:39+00:00,darrenburns,closed,13
2448,2022-08-05 08:48:58+00:00,2022-08-12 14:25:36+00:00,,davep,closed,2
2447,2022-08-04 14:34:26+00:00,2022-09-19 10:13:22+00:00,,jslvtr,closed,0
2446,2022-08-04 14:13:11+00:00,2022-08-17 13:54:56+00:00,,rodrigogiraoserrao,closed,9
2439,2022-08-02 14:17:07+00:00,2023-01-18 11:47:58+00:00,2023-01-18 11:47:58+00:00,darrenburns,closed,9
2437,2022-08-01 16:20:01+00:00,2023-03-04 11:06:50+00:00,2023-03-04 11:06:50+00:00,j178,closed,0
2433,2022-08-01 00:15:33+00:00,2022-09-19 10:13:00+00:00,,sdelliot,closed,1
2429,2022-07-29 23:28:54+00:00,2022-09-19 10:11:45+00:00,,dependabot[bot],closed,1
2428,2022-07-29 13:40:54+00:00,2022-12-21 13:14:05+00:00,,dependabot[bot],closed,2
2427,2022-07-29 00:32:27+00:00,2022-08-17 13:53:34+00:00,2022-08-17 13:53:34+00:00,guedesfelipe,closed,0
2424,2022-07-27 15:18:19+00:00,2022-09-20 10:06:32+00:00,2022-09-20 10:06:32+00:00,noklam,closed,7
2423,2022-07-27 13:38:22+00:00,2022-09-19 10:08:34+00:00,2022-09-19 10:08:34+00:00,dependabot[bot],closed,0
2420,2022-07-26 12:02:53+00:00,2022-07-26 14:25:13+00:00,2022-07-26 14:25:13+00:00,cmarqu,closed,1
2417,2022-07-25 13:29:44+00:00,2022-07-26 14:27:49+00:00,2022-07-26 14:27:49+00:00,dependabot[bot],closed,0
2414,2022-07-21 18:56:59+00:00,2022-09-19 10:08:15+00:00,,datajoely,closed,3
2409,2022-07-20 13:39:31+00:00,2022-07-26 14:25:42+00:00,2022-07-26 14:25:42+00:00,dependabot[bot],closed,0
2407,2022-07-19 13:20:15+00:00,2022-07-22 15:38:50+00:00,2022-07-22 15:38:50+00:00,ClientERR0R,closed,1
2405,2022-07-18 21:56:05+00:00,2022-07-22 15:45:10+00:00,,Noble-47,closed,2
2401,2022-07-18 07:30:45+00:00,2022-07-26 14:26:11+00:00,2022-07-26 14:26:11+00:00,uysalserkan,closed,1
2397,2022-07-16 12:05:40+00:00,2022-09-20 10:07:08+00:00,2022-09-20 10:07:08+00:00,nilsvu,closed,6
2396,2022-07-14 19:10:22+00:00,2022-09-19 10:02:32+00:00,,brechtm,closed,7
2394,2022-07-14 15:49:35+00:00,2022-07-26 14:27:19+00:00,2022-07-26 14:27:19+00:00,darrenburns,closed,1
2393,2022-07-14 13:36:11+00:00,2022-08-03 14:08:00+00:00,2022-08-03 14:08:00+00:00,darrenburns,closed,1
2392,2022-07-14 12:46:22+00:00,2022-07-14 14:20:03+00:00,2022-07-14 14:20:03+00:00,RodolfoSeki,closed,1
2388,2022-07-13 07:51:38+00:00,2022-09-19 09:59:08+00:00,,wtareid,closed,2
2387,2022-07-11 14:15:23+00:00,2022-07-11 14:34:55+00:00,2022-07-11 14:34:55+00:00,willmcgugan,closed,0
2385,2022-07-11 11:50:29+00:00,2022-07-11 13:54:27+00:00,2022-07-11 13:54:27+00:00,willmcgugan,closed,1
2383,2022-07-09 01:28:33+00:00,2023-03-04 11:06:18+00:00,,tiangolo,closed,3
2382,2022-07-07 15:38:37+00:00,2022-07-11 10:40:12+00:00,2022-07-11 10:40:12+00:00,kataev,closed,1
2379,2022-07-05 13:46:01+00:00,2022-09-19 09:58:01+00:00,2022-09-19 09:58:01+00:00,saulshanabrook,closed,3
2377,2022-07-04 09:29:42+00:00,2022-07-05 08:37:07+00:00,2022-07-05 08:37:07+00:00,tiangolo,closed,1
2372,2022-06-30 13:36:08+00:00,2022-07-11 14:38:57+00:00,,dependabot[bot],closed,2
2367,2022-06-28 13:36:14+00:00,2022-07-11 10:52:43+00:00,2022-07-11 10:52:43+00:00,dependabot[bot],closed,0
2366,2022-06-28 11:30:51+00:00,2022-07-06 08:36:57+00:00,2022-07-06 08:36:56+00:00,olivierphi,closed,4
2365,2022-06-28 09:40:32+00:00,2022-06-28 09:59:16+00:00,2022-06-28 09:59:16+00:00,willmcgugan,closed,0
2364,2022-06-27 15:49:50+00:00,2022-06-27 17:40:53+00:00,,jevinskie,closed,2
2361,2022-06-24 00:13:09+00:00,2022-06-28 09:16:30+00:00,2022-06-28 09:16:30+00:00,piglei,closed,2
2360,2022-06-23 15:34:25+00:00,2022-07-11 14:39:01+00:00,,dependabot[bot],closed,2
2359,2022-06-22 09:41:47+00:00,2022-07-11 10:44:14+00:00,2022-07-11 10:44:14+00:00,darrenburns,closed,0
2357,2022-06-21 21:27:43+00:00,2022-06-24 14:20:00+00:00,2022-06-24 14:20:00+00:00,Zephyrkul,closed,5
2356,2022-06-21 04:59:55+00:00,2022-07-11 10:43:31+00:00,2022-07-11 10:43:31+00:00,tonybaloney,closed,7
2355,2022-06-21 03:15:41+00:00,2022-07-11 10:44:58+00:00,2022-07-11 10:44:58+00:00,jfthuong,closed,1
2352,2022-06-20 10:24:46+00:00,2022-06-20 11:04:06+00:00,2022-06-20 11:04:06+00:00,willmcgugan,closed,0
2349,2022-06-17 10:08:29+00:00,2022-06-17 10:42:37+00:00,2022-06-17 10:42:37+00:00,dependabot[bot],closed,0
2347,2022-06-16 11:54:06+00:00,2025-08-27 12:23:04+00:00,,darrenburns,closed,7
2346,2022-06-15 20:01:05+00:00,2022-06-17 10:06:37+00:00,2022-06-17 10:06:37+00:00,willmcgugan,closed,1
2345,2022-06-15 16:17:30+00:00,2022-09-19 09:54:14+00:00,,staehle,closed,4
2343,2022-06-15 16:07:46+00:00,2022-06-17 10:40:51+00:00,2022-06-17 10:40:51+00:00,darrenburns,closed,1
2342,2022-06-15 13:53:22+00:00,2022-06-17 10:12:08+00:00,2022-06-17 10:12:08+00:00,darrenburns,closed,2
2341,2022-06-15 13:28:35+00:00,2022-06-28 13:35:18+00:00,2022-06-28 13:35:18+00:00,olivierphi,closed,11
2339,2022-06-14 15:42:39+00:00,2022-06-15 14:21:59+00:00,2022-06-15 14:21:58+00:00,olivierphi,closed,1
2332,2022-06-09 13:30:16+00:00,2022-06-20 10:50:03+00:00,2022-06-20 10:50:02+00:00,antonymilne,closed,8
2331,2022-06-07 13:39:11+00:00,2022-06-21 09:55:51+00:00,2022-06-21 09:55:51+00:00,dependabot[bot],closed,1
2330,2022-06-07 11:19:27+00:00,2022-06-08 15:22:31+00:00,2022-06-08 15:22:31+00:00,darrenburns,closed,1
2328,2022-06-07 09:42:09+00:00,2022-06-14 08:21:39+00:00,2022-06-14 08:21:39+00:00,darrenburns,closed,1
2327,2022-06-07 09:06:01+00:00,2022-06-07 15:34:53+00:00,2022-06-07 15:34:52+00:00,darrenburns,closed,0
2325,2022-06-05 21:38:43+00:00,2022-06-14 08:20:26+00:00,2022-06-14 08:20:26+00:00,basnijholt,closed,2
2322,2022-06-04 10:04:20+00:00,2022-06-14 08:19:51+00:00,2022-06-14 08:19:51+00:00,za,closed,2
2321,2022-06-03 13:25:48+00:00,2022-06-17 10:08:32+00:00,,dependabot[bot],closed,2
2314,2022-06-01 05:16:19+00:00,2022-09-19 09:52:47+00:00,,nik-sm,closed,3
2311,2022-05-30 13:40:17+00:00,2022-06-03 13:25:52+00:00,,dependabot[bot],closed,1
2305,2022-05-27 11:03:19+00:00,2022-05-27 12:34:09+00:00,2022-05-27 12:34:08+00:00,olivierphi,closed,1
2302,2022-05-26 19:12:51+00:00,2022-06-14 08:34:46+00:00,,tomers,closed,1
2301,2022-05-26 19:09:29+00:00,2022-07-11 10:46:37+00:00,2022-07-11 10:46:37+00:00,tomers,closed,2
2297,2022-05-25 13:40:43+00:00,2022-06-07 13:39:15+00:00,,dependabot[bot],closed,2
2296,2022-05-25 11:46:33+00:00,2022-05-27 15:14:48+00:00,2022-05-27 15:14:47+00:00,darrenburns,closed,3
2294,2022-05-25 09:59:53+00:00,2022-05-27 14:15:37+00:00,2022-05-27 14:15:37+00:00,olivierphi,closed,3
2292,2022-05-24 12:46:06+00:00,2022-06-17 10:12:10+00:00,2022-06-17 10:12:10+00:00,gimbo,closed,1
2290,2022-05-24 06:30:37+00:00,2022-05-24 06:39:59+00:00,2022-05-24 06:39:59+00:00,willmcgugan,closed,1
2289,2022-05-23 15:54:29+00:00,2022-05-23 16:39:12+00:00,2022-05-23 16:39:12+00:00,willmcgugan,closed,1
2288,2022-05-23 08:43:43+00:00,2022-05-23 08:57:28+00:00,2022-05-23 08:57:28+00:00,willmcgugan,closed,0
2270,2022-05-11 10:21:37+00:00,2022-05-11 12:50:39+00:00,,olivierphi,closed,1
2268,2022-05-10 13:04:34+00:00,2022-06-28 13:35:48+00:00,2022-06-28 13:35:48+00:00,lqhuang,closed,3
2267,2022-05-09 22:38:06+00:00,2024-04-08 12:07:50+00:00,,rodrigogiraoserrao,closed,8
2264,2022-05-08 15:32:03+00:00,2022-06-14 08:17:38+00:00,2022-06-14 08:17:38+00:00,motahharm,closed,7
2262,2022-05-08 07:32:57+00:00,2022-05-08 16:58:39+00:00,2022-05-08 16:58:38+00:00,willmcgugan,closed,1
2259,2022-05-06 01:02:47+00:00,2022-09-19 09:49:28+00:00,,naveensrinivasan,closed,3
2255,2022-05-05 13:33:20+00:00,2022-05-09 16:15:52+00:00,,naveensrinivasan,closed,0
2254,2022-05-05 10:30:10+00:00,2022-06-14 08:18:32+00:00,2022-06-14 08:18:32+00:00,althonos,closed,1
2253,2022-05-04 20:10:46+00:00,2022-09-19 09:46:49+00:00,,gormaniac,closed,2
2247,2022-05-03 11:45:29+00:00,2022-05-03 15:32:50+00:00,2022-05-03 15:32:50+00:00,darrenburns,closed,1
2246,2022-05-03 11:28:45+00:00,2022-05-03 12:23:43+00:00,2022-05-03 12:23:43+00:00,darrenburns,closed,1
2245,2022-05-03 10:55:20+00:00,2022-05-07 14:52:25+00:00,2022-05-07 14:52:25+00:00,willmcgugan,closed,1
2244,2022-05-03 07:12:39+00:00,2022-05-03 07:17:23+00:00,,sebslight,closed,1
2242,2022-05-02 18:39:50+00:00,2022-05-03 10:08:38+00:00,2022-05-03 10:08:38+00:00,willmcgugan,closed,1
2236,2022-04-29 16:15:57+00:00,2022-04-29 16:53:08+00:00,2022-04-29 16:53:08+00:00,tbabej,closed,0
2233,2022-04-28 13:32:44+00:00,2022-05-03 10:28:03+00:00,2022-05-03 10:28:03+00:00,dependabot[bot],closed,2
2232,2022-04-28 08:25:47+00:00,2022-05-03 10:10:52+00:00,,arthurlm,closed,2
2228,2022-04-26 15:13:21+00:00,2022-04-26 15:17:22+00:00,2022-04-26 15:17:21+00:00,willmcgugan,closed,1
2227,2022-04-26 13:40:39+00:00,2022-05-03 10:27:19+00:00,,t-mart,closed,1
2226,2022-04-26 11:42:44+00:00,2022-04-26 13:04:03+00:00,2022-04-26 13:04:03+00:00,olivierphi,closed,0
2225,2022-04-26 10:27:09+00:00,2022-04-26 10:54:51+00:00,2022-04-26 10:54:50+00:00,olivierphi,closed,0
2224,2022-04-26 09:14:19+00:00,2022-04-26 10:30:47+00:00,2022-04-26 10:30:47+00:00,willmcgugan,closed,0
2221,2022-04-25 14:42:36+00:00,2022-06-14 09:14:42+00:00,2022-06-14 09:14:42+00:00,wasi-master,closed,1
2220,2022-04-25 13:35:51+00:00,2022-05-03 10:28:37+00:00,,dependabot[bot],closed,2
